cohort_date,activity_week,retained_users
20-04-2025,202133,1
20-04-2025,202229,1
20-04-2025,202320,5
20-04-2025,202325,1
20-04-2025,202329,1
20-04-2025,202334,1
20-04-2025,202420,1
20-04-2025,202424,1
20-04-2025,202428,1
20-04-2025,202529,5
20-04-2025,202620,2
20-04-2025,202624,2
20-04-2025,202629,2
20-04-2025,202633,2
20-04-2025,202720,1
20-04-2025,202725,2
20-04-2025,202729,1
20-04-2025,202820,1
20-04-2025,202825,1
20-04-2025,202829,2
20-04-2025,202834,1
20-04-2025,202920,3
20-04-2025,202924,2
20-04-2025,202928,1
20-04-2025,202933,2
20-04-2025,203020,2
20-04-2025,203028,1
20-04-2025,203120,1
20-04-2025,203129,2
20-05-2025,200224,1
20-05-2025,200233,1
20-05-2025,200429,1
20-05-2025,200433,2
20-05-2025,200525,1
20-05-2025,200634,1
20-05-2025,200728,1
20-05-2025,200824,1
20-05-2025,200924,1
20-05-2025,201025,1
20-05-2025,201029,1
20-05-2025,201125,2
20-05-2025,201133,1
20-05-2025,201324,1
20-05-2025,201429,2
20-05-2025,201529,1
20-05-2025,201633,1
20-05-2025,201828,1
20-05-2025,201928,1
20-05-2025,202024,1
20-05-2025,202033,1
20-05-2025,202129,2
20-05-2025,202229,1
20-05-2025,202325,3
20-05-2025,202329,1
20-05-2025,202428,1
20-05-2025,202433,1
20-05-2025,202520,8
20-05-2025,202620,1
20-05-2025,202629,1
20-05-2025,202920,4
20-05-2025,202928,1
20-05-2025,203020,1
20-05-2025,203120,1
20-05-2025,203129,1
20-06-2025,200120,1
20-06-2025,200128,4
20-06-2025,200133,2
20-06-2025,200228,4
20-06-2025,200329,5
20-06-2025,200425,1
20-06-2025,200429,3
20-06-2025,200433,1
20-06-2025,200529,2
20-06-2025,200533,1
20-06-2025,200620,1
20-06-2025,200629,1
20-06-2025,200634,3
20-06-2025,200720,1
20-06-2025,200728,5
20-06-2025,200733,1
20-06-2025,200829,3
20-06-2025,200833,2
20-06-2025,200920,1
20-06-2025,200929,7
20-06-2025,200933,2
20-06-2025,201025,1
20-06-2025,201029,3
20-06-2025,201033,2
20-06-2025,201129,5
20-06-2025,201133,2
20-06-2025,201229,1
20-06-2025,201234,1
20-06-2025,201320,2
20-06-2025,201333,3
20-06-2025,201420,1
20-06-2025,201429,1
20-06-2025,201433,1
20-06-2025,201529,3
20-06-2025,201533,2
20-06-2025,201629,7
20-06-2025,201633,1
20-06-2025,201729,3
20-06-2025,201734,1
20-06-2025,201828,2
20-06-2025,201928,2
20-06-2025,201933,3
20-06-2025,202020,1
20-06-2025,202033,6
20-06-2025,202129,1
20-06-2025,202133,4
20-06-2025,202229,1
20-06-2025,202233,1
20-06-2025,202329,6
20-06-2025,202420,1
20-06-2025,202424,1
20-06-2025,202428,6
20-06-2025,202433,1
20-06-2025,202524,36
20-06-2025,202529,3
20-06-2025,202629,3
20-06-2025,202633,2
20-06-2025,202720,1
20-06-2025,202733,5
20-06-2025,202820,1
20-06-2025,202834,1
20-06-2025,202924,30
20-06-2025,202928,3
20-06-2025,202933,2
20-06-2025,203024,5
20-06-2025,203028,4
20-06-2025,203033,2
20-06-2025,203129,1
20-07-2025,200133,9
20-07-2025,200224,1
20-07-2025,200233,2
20-07-2025,200329,1
20-07-2025,200333,3
20-07-2025,200433,1
20-07-2025,200525,1
20-07-2025,200533,2
20-07-2025,200625,1
20-07-2025,200634,3
20-07-2025,200733,6
20-07-2025,200833,4
20-07-2025,200933,1
20-07-2025,201029,1
20-07-2025,201133,2
20-07-2025,201225,1
20-07-2025,201324,1
20-07-2025,201333,1
20-07-2025,201433,2
20-07-2025,201533,4
20-07-2025,201633,3
20-07-2025,201734,2
20-07-2025,201933,2
20-07-2025,202024,1
20-07-2025,202133,2
20-07-2025,202220,2
20-07-2025,202233,2
20-07-2025,202334,2
20-07-2025,202428,2
20-07-2025,202529,39
20-07-2025,202633,1
20-07-2025,202720,1
20-07-2025,202729,1
20-07-2025,202733,4
20-07-2025,202820,1
20-07-2025,202829,3
20-07-2025,202834,2
20-07-2025,202920,1
20-07-2025,202928,31
20-07-2025,202933,4
20-07-2025,203028,11
20-07-2025,203129,5
20-08-2025,200133,1
20-08-2025,200228,1
20-08-2025,200620,1
20-08-2025,200634,1
20-08-2025,200720,1
20-08-2025,200833,1
20-08-2025,200920,1
20-08-2025,201333,1
20-08-2025,201433,1
20-08-2025,201625,1
20-08-2025,202024,1
20-08-2025,202533,52
20-08-2025,202633,2
20-08-2025,202725,1
20-08-2025,202733,3
20-08-2025,202825,1
20-08-2025,202829,2
20-08-2025,202834,1
20-08-2025,202933,47
20-08-2025,203024,1
20-08-2025,203033,1
20-08-2025,203129,1
20-08-2025,203133,1
20-09-2025,200124,1
20-09-2025,200133,1
20-09-2025,200220,1
20-09-2025,200224,1
20-09-2025,200228,2
20-09-2025,200329,1
20-09-2025,200425,1
20-09-2025,200429,2
20-09-2025,200620,2
20-09-2025,200634,1
20-09-2025,200724,1
20-09-2025,200733,1
20-09-2025,200833,1
20-09-2025,200929,1
20-09-2025,201020,1
20-09-2025,201025,1
20-09-2025,201125,1
20-09-2025,201129,2
20-09-2025,201221,1
20-09-2025,201225,1
20-09-2025,201229,1
20-09-2025,201320,1
20-09-2025,201333,1
20-09-2025,201420,1
20-09-2025,201433,1
20-09-2025,201629,1
20-09-2025,201725,1
20-09-2025,201828,2
20-09-2025,201928,1
20-09-2025,202029,1
20-09-2025,202120,2
20-09-2025,202129,1
20-09-2025,202220,1
20-09-2025,202320,2
20-09-2025,202329,2
20-09-2025,202334,1
20-09-2025,202428,1
20-09-2025,202524,1
20-09-2025,202529,1
20-09-2025,202633,1
20-09-2025,202725,1
20-09-2025,202920,1
20-09-2025,202924,1
20-09-2025,203020,1
20-09-2025,203024,1
20-09-2025,203028,1
20-10-2025,200120,1
20-10-2025,200124,1
20-10-2025,200220,1
20-10-2025,200224,1
20-10-2025,200329,1
20-10-2025,200429,1
20-10-2025,200433,1
20-10-2025,200525,1
20-10-2025,200533,1
20-10-2025,200620,1
20-10-2025,200625,1
20-10-2025,200634,1
20-10-2025,200724,1
20-10-2025,200733,1
20-10-2025,200820,1
20-10-2025,200833,2
20-10-2025,200920,1
20-10-2025,200933,1
20-10-2025,201020,2
20-10-2025,201129,1
20-10-2025,201221,1
20-10-2025,201320,1
20-10-2025,201324,2
20-10-2025,201420,1
20-10-2025,201424,1
20-10-2025,201520,1
20-10-2025,201533,2
20-10-2025,201620,2
20-10-2025,201633,1
20-10-2025,201720,2
20-10-2025,201828,1
20-10-2025,201920,1
20-10-2025,202020,1
20-10-2025,202120,1
20-10-2025,202125,2
20-10-2025,202133,1
20-10-2025,202233,1
20-10-2025,202320,3
20-10-2025,202325,1
20-10-2025,202334,1
20-10-2025,202424,1
20-10-2025,202524,1
20-10-2025,202529,2
20-10-2025,202624,1
20-10-2025,202629,1
20-10-2025,202720,2
20-10-2025,202729,1
20-10-2025,202820,1
20-10-2025,202825,1
20-10-2025,202920,1
20-10-2025,202933,1
20-10-2025,203020,2
20-10-2025,203028,2
20-10-2025,203129,1
20-11-2025,200120,2
20-11-2025,200124,1
20-11-2025,200220,2
20-11-2025,200224,1
20-11-2025,200228,1
20-11-2025,200320,1
20-11-2025,200433,1
20-11-2025,200533,1
20-11-2025,200620,1
20-11-2025,200634,1
20-11-2025,200720,1
20-11-2025,200833,1
20-11-2025,200924,1
20-11-2025,200929,2
20-11-2025,201120,1
20-11-2025,201221,1
20-11-2025,201333,1
20-11-2025,201429,3
20-11-2025,201529,1
20-11-2025,201625,1
20-11-2025,201629,1
20-11-2025,201633,1
20-11-2025,201920,2
20-11-2025,202033,1
20-11-2025,202129,1
20-11-2025,202233,1
20-11-2025,202325,1
20-11-2025,202424,1
20-11-2025,202428,1
20-11-2025,202533,1
20-11-2025,202620,1
20-11-2025,202720,1
20-11-2025,202725,1
20-11-2025,202829,1
20-11-2025,202920,1
20-11-2025,202928,1
20-11-2025,203020,1
20-11-2025,203024,2
20-11-2025,203120,1
20-11-2025,203129,1
20-12-2025,200228,1
20-12-2025,200620,1
20-12-2025,200720,1
20-12-2025,200820,1
20-12-2025,200920,1
20-12-2025,201333,1
20-12-2025,201420,1
20-12-2025,201620,1
20-12-2025,202233,1
20-12-2025,202329,1
20-12-2025,202524,1
20-12-2025,202933,1
20-01-2026,200120,1
20-01-2026,200133,1
20-01-2026,200224,3
20-01-2026,200228,1
20-01-2026,200520,2
20-01-2026,200620,1
20-01-2026,200625,1
20-01-2026,200634,1
20-01-2026,200720,1
20-01-2026,200728,1
20-01-2026,200924,2
20-01-2026,201125,1
20-01-2026,201221,1
20-01-2026,201324,1
20-01-2026,201333,1
20-01-2026,201420,1
20-01-2026,201429,1
20-01-2026,201520,1
20-01-2026,201625,1
20-01-2026,201720,1
20-01-2026,201729,1
20-01-2026,201824,1
20-01-2026,201828,1
20-01-2026,201920,3
20-01-2026,201928,1
20-01-2026,202020,1
20-01-2026,202024,1
20-01-2026,202120,1
20-01-2026,202129,1
20-01-2026,202220,1
20-01-2026,202229,1
20-01-2026,202325,1
20-01-2026,202420,1
20-01-2026,202533,1
20-01-2026,202720,1
20-01-2026,202820,2
20-01-2026,202834,1
20-01-2026,202920,1
20-01-2026,202928,1
20-01-2026,203020,1
20-01-2026,203024,1
20-01-2026,203028,1
20-01-2026,203033,1
20-01-2026,203133,1
20-02-2026,200128,2
20-02-2026,200133,1
20-02-2026,200228,1
20-02-2026,200324,1
20-02-2026,200425,1
20-02-2026,200625,1
20-02-2026,200720,1
20-02-2026,200733,1
20-02-2026,200820,1
20-02-2026,200833,2
20-02-2026,200920,1
20-02-2026,200924,1
20-02-2026,200929,1
20-02-2026,201025,2
20-02-2026,201125,3
20-02-2026,201129,1
20-02-2026,201221,1
20-02-2026,201225,1
20-02-2026,201320,2
20-02-2026,201324,1
20-02-2026,201333,1
20-02-2026,201429,1
20-02-2026,201433,1
20-02-2026,201520,1
20-02-2026,201529,1
20-02-2026,201625,1
20-02-2026,201629,1
20-02-2026,201824,1
20-02-2026,201828,1
20-02-2026,202033,3
20-02-2026,202229,2
20-02-2026,202233,1
20-02-2026,202329,2
20-02-2026,202334,1
20-02-2026,202524,1
20-02-2026,202620,1
20-02-2026,202720,1
20-02-2026,202733,1
20-02-2026,202820,1
20-02-2026,202829,1
20-02-2026,202834,1
20-02-2026,202928,1
20-02-2026,202933,1
20-02-2026,203033,1
20-02-2026,203129,1
20-03-2026,200120,1
20-03-2026,200220,3
20-03-2026,200224,1
20-03-2026,200228,1
20-03-2026,200233,1
20-03-2026,200324,2
20-03-2026,200329,1
20-03-2026,200425,2
20-03-2026,200429,1
20-03-2026,200533,3
20-03-2026,200634,3
20-03-2026,200720,2
20-03-2026,200733,3
20-03-2026,200833,2
20-03-2026,200920,2
20-03-2026,200929,6
20-03-2026,201029,1
20-03-2026,201129,1
20-03-2026,201221,1
20-03-2026,201225,1
20-03-2026,201234,1
20-03-2026,201320,3
20-03-2026,201333,2
20-03-2026,201420,2
20-03-2026,201433,1
20-03-2026,201520,2
20-03-2026,201529,2
20-03-2026,201533,1
20-03-2026,201629,3
20-03-2026,201729,2
20-03-2026,201824,1
20-03-2026,201828,1
20-03-2026,201833,1
20-03-2026,202020,1
20-03-2026,202120,1
20-03-2026,202220,1
20-03-2026,202229,1
20-03-2026,202233,1
20-03-2026,202329,3
20-03-2026,202420,1
20-03-2026,202428,1
20-03-2026,202520,1
20-03-2026,202524,2
20-03-2026,202529,1
20-03-2026,202620,1
20-03-2026,202720,2
20-03-2026,202820,2
20-03-2026,202920,1
20-03-2026,203024,1
20-03-2026,203028,4
20-03-2026,203033,1
20-03-2026,203129,2
20-04-2026,200120,2
20-04-2026,200220,1
20-04-2026,200228,1
20-04-2026,200233,1
20-04-2026,200329,1
20-04-2026,200420,1
20-04-2026,200520,2
20-04-2026,200533,1
20-04-2026,200620,3
20-04-2026,200634,1
20-04-2026,200720,1
20-04-2026,200724,1
20-04-2026,200728,2
20-04-2026,200733,1
20-04-2026,200829,1
20-04-2026,200920,1
20-04-2026,200924,1
20-04-2026,201025,1
20-04-2026,201029,2
20-04-2026,201120,1
20-04-2026,201129,1
20-04-2026,201221,1
20-04-2026,201234,1
20-04-2026,201324,1
20-04-2026,201420,2
20-04-2026,201429,2
20-04-2026,201620,2
20-04-2026,201729,2
20-04-2026,201920,2
20-04-2026,201928,1
20-04-2026,201933,1
20-04-2026,202020,1
20-04-2026,202129,2
20-04-2026,202133,1
20-04-2026,202329,1
20-04-2026,202428,1
20-04-2026,202529,1
20-04-2026,202620,1
20-04-2026,202720,2
20-04-2026,202725,1
20-04-2026,202820,1
20-04-2026,202829,1
20-04-2026,202920,1
20-04-2026,202924,1
20-04-2026,202933,1
20-04-2026,203020,2
20-04-2026,203024,1
20-04-2026,203028,1
20-05-2026,200224,2
20-05-2026,200233,1
20-05-2026,200324,3
20-05-2026,200425,4
20-05-2026,200520,1
20-05-2026,200525,3
20-05-2026,200625,4
20-05-2026,200634,1
20-05-2026,200724,2
20-05-2026,200728,1
20-05-2026,200733,1
20-05-2026,200829,1
20-05-2026,200833,1
20-05-2026,200924,3
20-05-2026,201025,3
20-05-2026,201029,1
20-05-2026,201125,2
20-05-2026,201133,2
20-05-2026,201324,2
20-05-2026,201625,2
20-05-2026,201629,1
20-05-2026,201725,2
20-05-2026,201824,2
20-05-2026,201833,3
20-05-2026,201924,1
20-05-2026,202024,1
20-05-2026,202033,1
20-05-2026,202129,1
20-05-2026,202229,1
20-05-2026,202325,3
20-05-2026,202433,1
20-05-2026,202529,1
20-05-2026,202620,24
20-05-2026,202633,1
20-05-2026,202820,1
20-05-2026,202829,3
20-05-2026,202920,2
20-05-2026,203020,17
20-05-2026,203024,1
20-05-2026,203033,1
20-05-2026,203120,1
20-05-2026,203129,2
20-06-2026,200120,1
20-06-2026,200128,9
20-06-2026,200133,1
20-06-2026,200228,8
20-06-2026,200329,10
20-06-2026,200429,6
20-06-2026,200629,2
20-06-2026,200634,2
20-06-2026,200728,1
20-06-2026,200733,2
20-06-2026,200829,6
20-06-2026,200920,1
20-06-2026,200929,8
20-06-2026,200933,1
20-06-2026,201029,6
20-06-2026,201120,1
20-06-2026,201129,5
20-06-2026,201229,2
20-06-2026,201234,1
20-06-2026,201328,1
20-06-2026,201333,1
20-06-2026,201420,1
20-06-2026,201429,2
20-06-2026,201433,2
20-06-2026,201520,2
20-06-2026,201529,4
20-06-2026,201533,2
20-06-2026,201620,1
20-06-2026,201629,4
20-06-2026,201720,1
20-06-2026,201729,5
20-06-2026,201828,5
20-06-2026,202033,1
20-06-2026,202129,3
20-06-2026,202133,2
20-06-2026,202229,5
20-06-2026,202233,1
20-06-2026,202428,5
20-06-2026,202529,2
20-06-2026,202624,42
20-06-2026,202725,1
20-06-2026,202733,2
20-06-2026,202825,1
20-06-2026,202834,2
20-06-2026,202928,2
20-06-2026,202933,2
20-06-2026,203024,35
20-06-2026,203028,2
20-06-2026,203129,5
20-07-2026,200133,4
20-07-2026,200220,2
20-07-2026,200228,2
20-07-2026,200233,1
20-07-2026,200320,1
20-07-2026,200333,2
20-07-2026,200425,1
20-07-2026,200429,2
20-07-2026,200433,3
20-07-2026,200529,1
20-07-2026,200533,2
20-07-2026,200625,2
20-07-2026,200634,2
20-07-2026,200733,3
20-07-2026,200820,2
20-07-2026,200824,1
20-07-2026,200829,2
20-07-2026,200833,2
20-07-2026,200920,3
20-07-2026,200924,2
20-07-2026,201020,1
20-07-2026,201025,1
20-07-2026,201029,1
20-07-2026,201033,1
20-07-2026,201125,1
20-07-2026,201129,2
20-07-2026,201225,2
20-07-2026,201234,2
20-07-2026,201320,2
20-07-2026,201324,3
20-07-2026,201333,1
20-07-2026,201420,1
20-07-2026,201429,1
20-07-2026,201433,1
20-07-2026,201520,1
20-07-2026,201533,2
20-07-2026,201620,2
20-07-2026,201625,1
20-07-2026,201629,1
20-07-2026,201720,2
20-07-2026,201828,2
20-07-2026,201833,2
20-07-2026,201920,2
20-07-2026,201924,1
20-07-2026,201933,1
20-07-2026,202020,1
20-07-2026,202024,2
20-07-2026,202125,2
20-07-2026,202133,1
20-07-2026,202225,1
20-07-2026,202233,1
20-07-2026,202320,2
20-07-2026,202325,1
20-07-2026,202334,2
20-07-2026,202420,1
20-07-2026,202424,1
20-07-2026,202529,3
20-07-2026,202620,2
20-07-2026,202624,2
20-07-2026,202629,12
20-07-2026,202725,2
20-07-2026,202729,1
20-07-2026,202825,1
20-07-2026,202829,2
20-07-2026,202834,1
20-07-2026,202920,1
20-07-2026,202928,3
20-07-2026,202933,1
20-07-2026,203020,2
20-07-2026,203028,11
20-07-2026,203033,1
20-07-2026,203120,1
20-07-2026,203129,3
20-08-2026,200128,2
20-08-2026,200133,1
20-08-2026,200224,2
20-08-2026,200324,1
20-08-2026,200329,1
20-08-2026,200333,1
20-08-2026,200425,1
20-08-2026,200429,1
20-08-2026,200525,1
20-08-2026,200529,1
20-08-2026,200634,1
20-08-2026,200728,1
20-08-2026,201029,1
20-08-2026,201129,1
20-08-2026,201221,1
20-08-2026,201229,1
20-08-2026,201328,1
20-08-2026,201333,1
20-08-2026,201424,1
20-08-2026,201429,2
20-08-2026,201625,2
20-08-2026,201629,1
20-08-2026,201725,1
20-08-2026,201729,1
20-08-2026,201828,1
20-08-2026,201920,1
20-08-2026,201924,1
20-08-2026,202029,1
20-08-2026,202220,1
20-08-2026,202229,1
20-08-2026,202320,1
20-08-2026,202325,2
20-08-2026,202329,1
20-08-2026,202424,1
20-08-2026,202633,41
20-08-2026,202720,1
20-08-2026,202725,1
20-08-2026,202733,1
20-08-2026,202820,1
20-08-2026,202825,1
20-08-2026,202829,2
20-08-2026,202933,2
20-08-2026,203024,1
20-08-2026,203028,1
20-08-2026,203033,34
20-08-2026,203129,1
20-08-2026,203133,2
20-09-2026,200120,1
20-09-2026,200133,2
20-09-2026,200220,1
20-09-2026,200228,1
20-09-2026,200233,1
20-09-2026,200433,2
20-09-2026,200520,1
20-09-2026,200720,1
20-09-2026,200733,1
20-09-2026,200820,1
20-09-2026,200833,1
20-09-2026,201029,1
20-09-2026,201033,1
20-09-2026,201225,1
20-09-2026,201324,1
20-09-2026,201429,1
20-09-2026,201433,2
20-09-2026,201520,1
20-09-2026,201533,1
20-09-2026,201629,2
20-09-2026,201633,1
20-09-2026,201828,1
20-09-2026,201833,1
20-09-2026,201924,1
20-09-2026,201933,1
20-09-2026,202024,1
20-09-2026,202129,1
20-09-2026,202428,1
20-09-2026,202529,1
20-09-2026,202620,1
20-09-2026,202624,3
20-09-2026,202733,1
20-09-2026,202829,1
20-09-2026,203129,2
20-11-2026,200120,1
20-11-2026,200124,1
20-11-2026,200128,2
20-11-2026,200133,1
20-11-2026,200220,1
20-11-2026,200228,2
20-11-2026,200324,1
20-11-2026,200520,1
20-11-2026,200525,1
20-11-2026,200529,1
20-11-2026,200620,1
20-11-2026,200625,1
20-11-2026,200829,2
20-11-2026,200929,1
20-11-2026,201020,1
20-11-2026,201025,1
20-11-2026,201125,1
20-11-2026,201129,2
20-11-2026,201320,2
20-11-2026,201324,1
20-11-2026,201420,2
20-11-2026,201424,2
20-11-2026,201625,1
20-11-2026,201824,1
20-11-2026,201928,1
20-11-2026,202020,1
20-11-2026,202120,1
20-11-2026,202129,1
20-11-2026,202320,1
20-11-2026,202424,2
20-11-2026,202524,2
20-11-2026,203028,1
20-11-2026,203120,1
20-12-2026,200228,1
20-12-2026,200324,1
20-12-2026,200329,2
20-12-2026,200429,2
20-12-2026,200529,2
20-12-2026,200625,1
20-12-2026,200629,1
20-12-2026,200728,1
20-12-2026,200820,1
20-12-2026,200920,1
20-12-2026,201029,2
20-12-2026,201225,3
20-12-2026,201433,1
20-12-2026,201529,1
20-12-2026,201725,1
20-12-2026,201924,1
20-12-2026,201928,1
20-12-2026,202024,1
20-12-2026,202220,1
20-12-2026,202320,1
20-12-2026,202325,1
20-12-2026,202424,1
20-12-2026,202524,1
20-12-2026,202624,3
20-12-2026,202729,1
20-12-2026,202834,1
20-12-2026,202920,1
20-12-2026,203033,1
20-01-2027,200124,1
20-01-2027,200133,1
20-01-2027,200224,1
20-01-2027,200324,1
20-01-2027,200425,2
20-01-2027,200429,1
20-01-2027,200433,2
20-01-2027,200520,3
20-01-2027,200525,1
20-01-2027,200620,1
20-01-2027,200625,3
20-01-2027,200634,1
20-01-2027,200728,1
20-01-2027,200733,1
20-01-2027,200929,1
20-01-2027,201025,1
20-01-2027,201221,1
20-01-2027,201225,1
20-01-2027,201320,1
20-01-2027,201324,2
20-01-2027,201333,1
20-01-2027,201420,1
20-01-2027,201424,1
20-01-2027,201429,2
20-01-2027,201533,1
20-01-2027,201620,2
20-01-2027,201625,1
20-01-2027,201725,1
20-01-2027,201729,1
20-01-2027,201734,1
20-01-2027,201824,1
20-01-2027,201833,2
20-01-2027,201920,4
20-01-2027,201924,1
20-01-2027,201928,1
20-01-2027,201933,3
20-01-2027,202020,3
20-01-2027,202024,1
20-01-2027,202033,1
20-01-2027,202120,2
20-01-2027,202129,1
20-01-2027,202133,1
20-01-2027,202220,3
20-01-2027,202229,1
20-01-2027,202320,3
20-01-2027,202325,1
20-01-2027,202334,2
20-01-2027,202420,1
20-01-2027,202428,1
20-01-2027,202524,1
20-01-2027,202533,3
20-01-2027,202620,1
20-01-2027,202633,1
20-01-2027,202720,1
20-01-2027,202725,1
20-01-2027,202733,1
20-01-2027,202820,1
20-01-2027,202825,1
20-01-2027,202829,1
20-01-2027,202834,1
20-01-2027,202920,1
20-01-2027,202928,1
20-01-2027,203028,1
20-01-2027,203033,1
20-01-2027,203120,2
20-01-2027,203129,1
20-02-2027,200120,3
20-02-2027,200133,1
20-02-2027,200220,2
20-02-2027,200228,1
20-02-2027,200324,1
20-02-2027,200329,3
20-02-2027,200333,1
20-02-2027,200429,2
20-02-2027,200520,1
20-02-2027,200525,4
20-02-2027,200533,2
20-02-2027,200620,3
20-02-2027,200625,2
20-02-2027,200634,1
20-02-2027,200720,3
20-02-2027,200733,1
20-02-2027,200820,2
20-02-2027,200833,1
20-02-2027,200920,1
20-02-2027,200929,1
20-02-2027,201025,1
20-02-2027,201029,2
20-02-2027,201125,1
20-02-2027,201129,1
20-02-2027,201225,2
20-02-2027,201324,2
20-02-2027,201420,1
20-02-2027,201424,1
20-02-2027,201433,1
20-02-2027,201520,2
20-02-2027,201529,1
20-02-2027,201533,1
20-02-2027,201620,2
20-02-2027,201625,1
20-02-2027,201629,2
20-02-2027,201720,1
20-02-2027,201729,3
20-02-2027,201820,1
20-02-2027,201824,1
20-02-2027,201828,1
20-02-2027,201933,1
20-02-2027,202020,1
20-02-2027,202024,2
20-02-2027,202033,1
20-02-2027,202120,1
20-02-2027,202129,1
20-02-2027,202133,1
20-02-2027,202220,2
20-02-2027,202320,1
20-02-2027,202329,1
20-02-2027,202420,3
20-02-2027,202424,2
20-02-2027,202428,2
20-02-2027,202524,1
20-02-2027,202624,2
20-02-2027,202633,1
20-02-2027,202725,1
20-02-2027,202729,1
20-02-2027,202829,1
20-02-2027,202920,2
20-02-2027,202924,1
20-02-2027,202928,1
20-02-2027,202933,1
20-02-2027,203020,1
20-02-2027,203028,1
20-02-2027,203033,1
20-02-2027,203120,1
20-02-2027,203129,2
20-03-2027,200120,2
20-03-2027,200124,1
20-03-2027,200128,1
20-03-2027,200220,2
20-03-2027,200224,1
20-03-2027,200320,1
20-03-2027,200324,1
20-03-2027,200329,1
20-03-2027,200425,2
20-03-2027,200429,1
20-03-2027,200520,2
20-03-2027,200525,2
20-03-2027,200625,2
20-03-2027,200733,3
20-03-2027,200820,3
20-03-2027,200833,1
20-03-2027,200920,2
20-03-2027,201020,1
20-03-2027,201025,1
20-03-2027,201029,1
20-03-2027,201125,1
20-03-2027,201225,2
20-03-2027,201234,1
20-03-2027,201520,2
20-03-2027,201533,1
20-03-2027,201729,2
20-03-2027,201920,1
20-03-2027,201924,1
20-03-2027,201933,1
20-03-2027,202024,1
20-03-2027,202120,1
20-03-2027,202125,2
20-03-2027,202133,1
20-03-2027,202220,4
20-03-2027,202320,3
20-03-2027,202428,1
20-03-2027,202520,1
20-03-2027,202524,1
20-03-2027,202529,1
20-03-2027,202624,1
20-03-2027,202720,2
20-03-2027,202725,1
20-03-2027,202820,1
20-03-2027,202834,1
20-03-2027,202920,1
20-03-2027,203020,2
20-04-2027,200120,5
20-04-2027,200220,2
20-04-2027,200224,1
20-04-2027,200320,1
20-04-2027,200329,1
20-04-2027,200425,1
20-04-2027,200429,1
20-04-2027,200520,1
20-04-2027,200620,1
20-04-2027,200728,1
20-04-2027,200820,1
20-04-2027,200829,1
20-04-2027,200920,1
20-04-2027,200924,2
20-04-2027,200929,1
20-04-2027,201125,1
20-04-2027,201133,1
20-04-2027,201221,2
20-04-2027,201229,1
20-04-2027,201320,3
20-04-2027,201328,1
20-04-2027,201429,1
20-04-2027,201529,1
20-04-2027,201824,1
20-04-2027,201833,1
20-04-2027,201920,2
20-04-2027,201924,1
20-04-2027,202033,1
20-04-2027,202133,1
20-04-2027,202220,1
20-04-2027,202320,1
20-04-2027,202325,1
20-04-2027,202329,1
20-04-2027,202620,1
20-04-2027,202720,1
20-04-2027,202829,1
20-04-2027,202928,1
20-04-2027,202933,1
20-04-2027,203028,1
20-04-2027,203033,1
20-04-2027,203120,1
20-05-2027,200124,4
20-05-2027,200128,3
20-05-2027,200224,4
20-05-2027,200228,3
20-05-2027,200324,7
20-05-2027,200329,2
20-05-2027,200425,6
20-05-2027,200525,4
20-05-2027,200529,1
20-05-2027,200533,2
20-05-2027,200625,5
20-05-2027,200629,1
20-05-2027,200728,1
20-05-2027,200829,2
20-05-2027,200924,2
20-05-2027,200929,1
20-05-2027,201025,4
20-05-2027,201029,2
20-05-2027,201125,5
20-05-2027,201129,1
20-05-2027,201225,7
20-05-2027,201234,1
20-05-2027,201328,2
20-05-2027,201424,1
20-05-2027,201429,1
20-05-2027,201524,1
20-05-2027,201529,1
20-05-2027,201625,1
20-05-2027,201725,1
20-05-2027,201824,3
20-05-2027,201828,1
20-05-2027,201924,1
20-05-2027,201933,1
20-05-2027,202024,1
20-05-2027,202125,2
20-05-2027,202225,1
20-05-2027,202229,1
20-05-2027,202325,1
20-05-2027,202424,4
20-05-2027,202428,1
20-05-2027,202524,2
20-05-2027,202529,1
20-05-2027,202624,1
20-05-2027,202720,32
20-05-2027,202725,4
20-05-2027,202928,1
20-05-2027,203020,2
20-05-2027,203024,2
20-05-2027,203120,26
20-05-2027,203129,1
20-06-2027,200120,1
20-06-2027,200128,37
20-06-2027,200133,3
20-06-2027,200220,2
20-06-2027,200228,9
20-06-2027,200320,1
20-06-2027,200329,10
20-06-2027,200429,7
20-06-2027,200520,1
20-06-2027,200529,1
20-06-2027,200533,2
20-06-2027,200629,4
20-06-2027,200634,2
20-06-2027,200728,10
20-06-2027,200733,2
20-06-2027,200829,7
20-06-2027,200833,3
20-06-2027,200929,11
20-06-2027,200933,2
20-06-2027,201029,5
20-06-2027,201125,1
20-06-2027,201129,9
20-06-2027,201221,1
20-06-2027,201225,1
20-06-2027,201229,2
20-06-2027,201234,2
20-06-2027,201328,2
20-06-2027,201333,2
20-06-2027,201420,1
20-06-2027,201429,4
20-06-2027,201433,1
20-06-2027,201520,1
20-06-2027,201529,7
20-06-2027,201629,4
20-06-2027,201729,3
20-06-2027,201828,8
20-06-2027,201924,1
20-06-2027,201928,3
20-06-2027,201933,1
20-06-2027,202033,1
20-06-2027,202129,1
20-06-2027,202229,1
20-06-2027,202233,2
20-06-2027,202320,1
20-06-2027,202329,1
20-06-2027,202428,3
20-06-2027,202529,7
20-06-2027,202533,2
20-06-2027,202624,2
20-06-2027,202633,1
